subset,parameter,volume_method,linear_a,linear_r2,linear_rmse,linear_rrmse,exponential_a,exponential_b,exponential_r2,exponential_rmse,exponential_rrmse,power_a,power_b,power_r2,power_rmse,power_rrmse,log_a,log_b,log_r2,log_rmse,log_rrmse,poly2deg_a,poly2deg_b,poly2deg_r2,poly2deg_rmse,poly2deg_rrmse,best_r2,best_rmse,best_rrmse,best_equation
tomato,aboveground_veg_biomass,voxel_vol_002,165463.13449174297,0.27361647308270887,172.81538830689985,1.0622279847461444,13.57443459881532,-1710.5435634503635,0.5336016669211313,138.47708503802133,0.8511639872731458,2648076275789.6587,2.9887110871040483,0.34416026768265184,164.20950051351733,1.0093309890718813,1715655.036418799,0.10101122871473281,0.27357970896198236,172.8197615650859,1.0622548654381665,134426722.27055845,-60501.44307566616,0.4051370536318676,156.38960298603942,0.9612651653456816,0.5336016669211313,138.47708503802133,0.8511639872731458,exponential
tomato,aboveground_veg_biomass,voxel_vol_001,923737.3099584755,-0.11554281153851154,214.16206176961484,1.31636966772093,72.90984311881054,-4563.610759318317,-5.390059035951126,512.5684297223962,3.150555835812558,86521453482742.17,1.1692889423759276,-2.871850105897539,398.9869454190507,2.4524152804023,115491.24033528614,1600.5405238125647,-0.16787283176443424,219.12765744905144,1.346891224529662,-148795253.04211158,984704.0915347867,-1.4060523807395438,314.5226724591583,1.933246731072063,-0.11554281153851154,214.16206176961484,1.31636966772093,linear
tomato,leaf_biomass,convh_vol,167.8887464476511,0.958591065771203,18.076352719593547,0.263341905820362,29.921936254266054,-1.3629892670613821,0.7070155513212641,48.08239203472217,0.7004791813505972,165.0787368322324,1.0627853902292557,0.9485118130535444,20.156614050499037,0.29364779727883383,756090.3531279347,0.011099310327462758,0.9478890198958541,20.278153270641873,0.2954184182863362,10.821436682715618,152.19475078050934,0.9359523391133521,22.480989213009057,0.3275100146537704,0.958591065771203,18.076352719593547,0.263341905820362,linear
tomato,leaf_biomass,voxel_vol_005,7677.794583649068,0.7551211460835443,43.95815161316414,0.6403959693485863,15.44493536641879,-100.12956576458517,0.9403613338855558,21.69340584873325,0.3160362562381143,222056.27149723956,1.8754432146430695,0.9207556633287437,25.00621136817503,0.3642982332328645,1245364.7355284763,0.006299041268103238,0.7550885163136287,43.96108019718068,0.6404386338677088,285755.2672097746,1156.517645207678,0.9294745183947903,23.590481803682977,0.3436734463954481,0.9403613338855558,21.69340584873325,0.3160362562381143,exponential
tomato,leaf_biomass,voxel_vol_01,1863.3169888741297,0.8613747441793664,33.073865876207286,0.4818303231739165,23.454309775514414,-18.220521568509145,0.9000404285597282,28.08509991965645,0.40915243537933826,3476.0004983148756,1.270731660234425,0.851762124848077,34.20135962627646,0.49825600138177334,968300.2032667175,0.0021623063448665317,0.8613091082746869,33.08169481111521,0.48194437752277647,6004.055597071302,1182.2231359017023,0.8625255014465025,32.936303255228914,0.47982626829957103,0.9000404285597282,28.08509991965645,0.40915243537933826,exponential
tomato,leaf_biomass,voxel_vol_02,759.0157270670007,0.8811627571541591,30.62245916243655,0.4461174708104264,24.985353827415683,-7.048347578516888,0.891360294434897,29.279123432291303,0.42654733977677006,943.1819155623316,1.1625940660367449,0.85607554711637,33.700091045177054,0.49095336541741197,787896.8267193906,0.03625761911045326,0.8713571077306241,31.860800149731297,0.46415800590665685,649.5911412667566,569.8310182288933,0.8528387057498275,34.076939241476175,0.49644340667506054,0.891360294434897,29.279123432291303,0.42654733977677006,exponential
tomato,leaf_biomass,voxel_vol_002,71087.30690017807,0.2738145344217271,75.69854931312443,1.102799915070648,4.862365828487335,-1802.7886816011037,0.6280179864783164,54.17822232567761,0.7892851252973356,1596663955535.9373,3.2190913246046273,0.4539304292314762,65.64290145066268,0.9563061221337137,829592.4259955054,0.09166614151851893,0.27376664610333523,75.7010452433249,1.1028362765549575,64402756.01780654,-37072.725211379104,0.4884820287234488,63.53224892259911,0.9255574823009475,0.6280179864783164,54.17822232567761,0.7892851252973356,exponential
tomato,leaf_biomass,voxel_vol_001,396724.760946423,-0.09849749938240482,93.10292318533253,1.3563522248875175,29.263856811772715,-4845.442117747362,-6.011336532192598,235.21455220742246,3.4266784575322475,204889812433553.6,1.2527035106186066,-3.2356992194421643,182.82110814667172,2.6633945348582233,68160.09983036992,892.2150441962606,-0.1384936594199644,94.78270278490055,1.3808237744290863,88113065.4116452,384788.82992340217,-1.47328173222123,139.70134116799423,2.0352124125661235,-0.09849749938240482,93.10292318533253,1.3563522248875175,linear
tomato,leaf_no,convh_vol,964.4145102009597,0.9588030917815834,105.81805167151242,0.27784184609924495,170.59921522605333,-1.3683638205850515,-0.02016434133615408,526.5777671548614,1.3826122918544748,947.315203806101,1.0909568569950077,0.9268671120098323,140.98853926667203,0.3701874624406243,3615364.475029464,0.005290823456345344,0.9565312993058723,108.69655466983671,0.28539980595981135,62.40649795713744,883.9407793248995,0.9035004381693641,161.95341858642132,0.42523403229743034,0.9588030917815834,105.81805167151242,0.27784184609924495,linear
tomato,leaf_no,voxel_vol_02,4354.509695304607,0.9132127785807331,153.58731251889483,0.403267512240159,136.86363401797774,-7.213187061193669,0.8063336764811583,229.43227056992382,0.6024103128242562,6014.264335396366,1.2446846450971056,0.922324685311259,145.30111927495247,0.38151081580070045,5676697.377404513,0.0007783866911615295,0.9131885547207027,153.6087455013282,0.40332378788795853,5016.858303197201,2922.1920017056,0.9220688488303537,145.54020918631565,0.38213858376001864,0.922324685311259,145.30111927495247,0.38151081580070045,power
tomato,leaf_no,voxel_vol_005,43587.24157993804,0.7427542785698338,264.42440095448285,0.6942876244116204,85.44665918754609,-101.72674291560345,0.6982065077713714,286.4061796631406,0.752004222671412,1741629.9850359242,1.954880966141889,0.9071716692981401,158.8428678250056,0.41706679473932456,6657800.97092918,0.006754625104680412,0.7427190911275047,264.4424850263034,0.6943351069707893,1776082.8121995372,3236.9020909063984,0.9171403516019845,150.07176561162484,0.3940368939540037,0.9171403516019845,150.07176561162484,0.3940368939540037,poly2deg
tomato,leaf_no,voxel_vol_01,10663.021236169445,0.8824581986474591,178.74076817914298,0.4693118444313582,128.517673263703,-18.625120308111814,0.7936783642389664,236.80988952674417,0.6217814053590432,24031.754888648276,1.3594236443462353,0.9116229913737878,154.9876515980508,0.4069443215252647,6156556.853231026,0.0017725248068944414,0.8824293267080263,178.7627189903092,0.46936947971949156,42500.353867303565,5906.900885721653,0.9128501384940407,153.90786002760316,0.40410915986242396,0.9128501384940407,153.90786002760316,0.40410915986242396,poly2deg
tomato,leaf_no,voxel_vol_002,399511.3482486852,0.2558509369310267,449.7357574439102,1.1808515761843104,27.92788552977022,-1796.1360530511263,0.6009667151067861,329.33054338241806,0.8647088535922455,1461103660407.9182,3.1701585978001896,0.5512095763839095,349.2603136485578,0.9170375827231452,4184646.6085879984,0.09942352650264226,0.255793238522674,449.753192481925,1.180897354603704,384085053.55260235,-244471.82966986278,0.5317531677335149,356.7507321249439,0.9367048480399878,0.6009667151067861,329.33054338241806,0.8647088535922455,exponential
tomato,leaf_no,voxel_vol_001,2215093.249948466,-0.10267818225614689,547.4593026376435,1.4374400294311722,162.47359825893142,-4831.651212733313,-5.210261343870659,1299.219072692756,3.41130289154137,466135619524333.4,1.2598549368817005,-2.863073061013068,1024.6933316690656,2.690492618785994,275188.06527039723,718.8851493443648,-0.1343503916823603,555.2659745658835,1.4579376676523574,631127784.8853016,2116387.6105288,-1.4598113161650907,817.6705321657611,2.1469218774044743,-0.10267818225614689,547.4593026376435,1.4374400294311722,linear
tomato,shoot_biomass,convh_vol,218.09476541568515,0.8811109329858318,39.53846722267088,0.42040156841579446,43.7794856813419,-1.2749632560378976,0.7777423009239272,54.06015376730036,0.5748066384207408,220.6795006310208,0.9253179438544573,0.8294032606720226,47.362457950787494,0.5035918943039174,85687.04137192908,0.2490166315220406,0.795513825157268,51.8538306720411,0.5513474161788845,-16.70375005475656,238.62144919311677,0.6931846283716423,63.51662694247615,0.6753546979126949,0.8811109329858318,39.53846722267088,0.42040156841579446,linear
tomato,shoot_biomass,voxel_vol_005,10071.985005598166,0.723253754156456,60.32394548197623,0.6414078004296132,24.614283620543908,-92.0575998125762,0.8516121649543198,44.172097179930375,0.46966967207089394,108476.39766453687,1.592205683452823,0.7546134751654126,56.803386046537966,0.6039746672728825,1342922.6546855906,0.007930490720738217,0.7232087120713511,60.328854321354164,0.6414599947587954,278015.29393838946,3700.5680650606087,0.7751266953712076,54.377322661410425,0.5781790074047392,0.8516121649543198,44.172097179930375,0.46966967207089394,exponential
tomato,shoot_biomass,voxel_vol_02,980.5675866958717,0.7749611269985544,54.397337283083395,0.5783918173322252,38.267552854987606,-6.462758066331104,0.7518032079433213,57.12772791449442,0.6074233045006205,960.1935253832419,0.9804384868540632,0.692143753583434,63.62427617467672,0.6764993023760143,381590.8909397119,0.6056742319462295,0.6892684745051628,63.920700870986686,0.6796511040516855,62.80902241674772,955.3297290902677,0.6259466451266675,70.13190676867187,0.7456931356366391,0.7749611269985544,54.397337283083395,0.5783918173322252,linear
tomato,shoot_biomass,voxel_vol_01,2410.572056013237,0.7652442773499646,55.55932536128446,0.5907469146556764,36.075886287508354,-16.719123352238487,0.7654263056938593,55.537780980824984,0.5905178392268111,2846.974699719201,1.0628290742264794,0.6791438463225863,64.95372408720357,0.6906349537255163,701288.3958261479,0.84719589829271,0.6992476724141502,62.885912664319754,0.6686484877233644,3018.5614553115834,2054.867890993999,0.6414432181255505,68.66380091551012,0.7300831728175514,0.7654263056938593,55.537780980824984,0.5905178392268111,exponential
tomato,shoot_biomass,voxel_vol_002,94375.82763094096,0.2667934863318827,98.18881684710307,1.044014487737769,8.90528982050942,-1639.3727519624877,0.452531001308796,84.84546524839035,0.9021383267720308,1072118277404.0416,2.8016797789528236,0.25950547190679063,98.6756046947695,1.0491903680644443,948729.6237279145,0.1072723463458883,0.2667570871566264,98.1912540510357,1.0440404018519924,70023965.53764893,-23428.716637477333,0.3308371313286931,93.80258068689156,0.9973768537897926,0.452531001308796,84.84546524839035,0.9021383267720308,exponential
tomato,shoot_biomass,voxel_vol_001,527012.5499418186,-0.12982887576697055,121.8863872751055,1.2959841890281518,43.81077922173103,-4345.7582495493025,-4.865100287318802,277.70684910365406,2.9527799918364668,11251922719631.734,1.105057693484034,-2.5523014707908294,216.12438849503556,2.2979907487187554,79345.71460888349,2313.6800278773603,-0.19088022745046995,125.13618539121067,1.3305383920869374,-314230446.5561225,620059.5851126482,-1.350729778878589,175.81269214378858,1.8693676491908047,-0.12982887576697055,121.8863872751055,1.2959841890281518,linear
tomato,shoot_no,convh_vol,50.06839253216947,0.9540477741989333,5.43867322129108,0.24882818659501674,10.679342286338374,-1.2355250721321276,0.4243445893160772,19.24956787661373,0.8806991838973602,50.88720470274302,0.9241522283315905,0.9494987727364563,5.701520042791725,0.2608538581669417,403.91065774161723,0.22329227170674928,0.9478855893850616,5.791867319355281,0.2649873936959932,-4.637956915536973,56.46614195518244,0.9475281888371628,5.811693693711977,0.2658944827188486,0.9540477741989333,5.43867322129108,0.24882818659501674,linear
tomato,shoot_no,voxel_vol_02,225.5600658333647,0.8982987722575552,8.091010915654092,0.37017696999724603,9.083922544990946,-6.3822842585092685,0.8385730490135944,10.193602896997604,0.46637398875152436,229.20288925055428,1.011107655004123,0.8667616826297119,9.26092269411932,0.42370234548258323,133658.7225907944,0.07677740787681807,0.8893517390583335,8.439408043803686,0.38611670788644314,59.76951512591051,208.08837933468752,0.8738159393057174,9.012430710603882,0.41233343120409915,0.8982987722575552,8.091010915654092,0.37017696999724603,linear
tomato,shoot_no,voxel_vol_005,2297.704915176585,0.7826309528597275,11.828741472079459,0.5411842503565766,6.024542559041273,-89.55362780144453,0.8352917513865034,10.296683505607964,0.47109009502781535,22275.836547909155,1.5793187231706105,0.8674321418630818,9.237592686559982,0.42263495951581614,321912.8918132601,0.007379235837694427,0.7825943450616275,11.829737487738267,0.5412298197004436,62776.03235314359,867.4035659050131,0.8787213375194772,8.835515407506747,0.40423926701011265,0.8787213375194772,8.835515407506747,0.40423926701011265,poly2deg
tomato,shoot_no,voxel_vol_01,553.4924185689049,0.8755363413554751,8.950781812058699,0.4095128933621627,8.591151286574284,-16.475164672375467,0.8367049631823493,10.25241510250098,0.4690647432516788,690.3115462061577,1.0931377691625512,0.8488399424331337,9.864116969402362,0.45129946918834335,203869.43789548628,0.00300028127665871,0.8754876960914806,8.952530798924178,0.40959291236908,942.3179668705053,447.0391983881835,0.8660774234367014,9.284672455162493,0.42478893585710753,0.8755363413554751,8.950781812058699,0.4095128933621627,linear
tomato,shoot_no,voxel_vol_002,21742.349042170314,0.3130566103801833,21.0281062894979,0.9620702223953287,2.455158896044442,-1530.0532287892045,0.5855507403804137,16.333353941327577,0.7472776313025689,1148809000.1137705,2.528432907805363,0.44745843348777736,18.859152246492087,0.8628370308852589,214993.47532581436,0.10716700736269812,0.31301167547244657,21.028794032169785,0.96210168774633,15622832.020407034,-4491.139406196963,0.46277358754060993,18.59594989665246,0.8507950933108969,0.5855507403804137,16.333353941327577,0.7472776313025689,exponential
tomato,shoot_no,voxel_vol_001,122464.03790222523,-0.10304232765854171,26.646230371169388,1.2191085790731093,10.18707931591295,-4289.40277198989,-4.200973969563503,57.86047961700848,2.647211485745486,296261810620.9191,1.0928633881091383,-2.229449003020274,45.593602085242146,2.0859817947496406,16767.211515903367,1910.2480903959101,-0.15996483123730987,27.325121409464202,1.250168953374179,-70792040.44418283,143492.60655249577,-1.3750219518597624,39.09970702526303,1.7888754848159556,-0.10304232765854171,26.646230371169388,1.2191085790731093,linear
watermelon,aboveground_veg_biomass,voxel_vol_02,2016.7213542210898,0.9827943120596216,36.52910528196311,0.16348873400301256,82.57252328008235,-6.451817900817508,-1.1854419015462465,411.6922076365197,1.84255916770658,2071.6226131551552,1.0224531302138398,0.9769978377007482,42.23644392176289,0.18903235357827955,729572.025157997,0.42945984958825595,0.963904424038554,52.909054684599674,0.23679841871058552,-363.35748715777265,2094.062555986318,0.8772027790833091,97.58819452602289,0.4367632399848855,0.9827943120596216,36.52910528196311,0.16348873400301256,linear
watermelon,aboveground_veg_biomass,convh_vol,291.4699038034724,0.9476206584268138,63.73573985949246,0.2852540553605857,94.65314194359473,-0.8161983902931418,0.7151618969904419,148.62848689446898,0.6651978736297759,356.5787033060469,0.7229911213054515,0.9503780942470115,62.03542100069905,0.27764415154608296,649.3212027889746,1.0654444164822512,0.9267093997990438,75.39232789538015,0.3374239841357896,-52.917805377884164,403.98811173208617,0.8354344523402863,112.97243089473967,0.5056165367768688,0.9503780942470115,62.03542100069905,0.27764415154608296,power
